Campaign_ID,Campaign_Name,Campaign_Type,Start_Date,End_Date,Region,Location,Channel,Budget,Spend,Leads_Generated,Leads_Converted,Conversion_Rate,Cost_Per_Lead,Year
1822,Referral - Partner Program 2021,Referral,2021-01-16,2021-02-13,APAC,"Singapore, SG",Partner Program,2000.0,1624.0,583,210,36.02,2.79,2021
1823,Email - Newsletter 2021,Email,2021-10-26,2021-12-07,APAC,"Tokyo, JP",Newsletter,9650.0,8151.0,126,17,13.49,64.69,2021
1824,Referral - Partner Program 2021,Referral,2021-06-27,2021-08-22,EMEA,"Dublin, IE",Partner Program,4354.0,3409.0,228,96,42.11,14.95,2021
1825,Webinar - Product Demo 2021,Webinar,2021-05-12,2021-06-16,EMEA,"London, UK",Product Demo,20737.0,19775.0,560,295,52.68,35.31,2021
1826,Webinar - Thought Leadership 2021,Webinar,2021-02-04,2021-03-25,North America,"Toronto, ON",Thought Leadership,28467.0,21360.0,370,157,42.43,57.73,2021
1827,Email - Drip Sequence 2021,Email,2021-04-17,2021-05-29,APAC,"Bengaluru, IN",Drip Sequence,7491.0,6797.0,129,31,24.03,52.69,2021
1828,Paid Search - Google Ads 2021,Paid Search,2021-06-30,2021-07-21,North America,"New York, NY",Google Ads,76369.0,76369.0,346,116,33.53,220.72,2021
1829,Display - Retargeting 2021,Display,2021-10-12,2021-11-30,EMEA,"London, UK",Retargeting,15793.0,14125.0,96,6,6.25,147.14,2021
1830,Social - Facebook Ads 2021,Social,2021-02-18,2021-04-01,APAC,"Tokyo, JP",Facebook Ads,28041.0,27868.0,59,13,22.03,472.34,2021
1831,Webinar - Thought Leadership 2021,Webinar,2021-03-23,2021-04-27,North America,"New York, NY",Thought Leadership,30619.0,25127.0,247,138,55.87,101.73,2021
1832,Paid Search - Bing Ads 2021,Paid Search,2021-04-16,2021-05-07,North America,"Chicago, IL",Bing Ads,47818.0,38436.0,237,140,59.07,162.18,2021
1833,Paid Search - Google Ads 2021,Paid Search,2021-03-03,2021-03-17,APAC,"Sydney, AU",Google Ads,62012.0,59719.0,471,200,42.46,126.79,2021
1834,Paid Search - Bing Ads 2021,Paid Search,2021-06-19,2021-07-31,North America,"Toronto, ON",Bing Ads,34670.0,26207.0,860,527,61.28,30.47,2021
1835,Paid Search - Bing Ads 2021,Paid Search,2021-04-24,2021-06-12,APAC,"Sydney, AU",Bing Ads,65929.0,51564.0,357,216,60.5,144.44,2021
1836,Webinar - Product Demo 2021,Webinar,2021-01-20,2021-02-10,North America,"Dallas, TX",Product Demo,46975.0,45795.0,1036,688,66.41,44.2,2021
1837,Paid Search - Bing Ads 2021,Paid Search,2021-10-27,2021-11-17,APAC,"Tokyo, JP",Bing Ads,42763.0,36257.0,494,307,62.15,73.39,2021
1838,Webinar - Product Demo 2021,Webinar,2021-02-01,2021-02-15,North America,"Dallas, TX",Product Demo,31058.0,25335.0,584,285,48.8,43.38,2021
1839,Email - Drip Sequence 2021,Email,2021-03-03,2021-03-31,APAC,"Tokyo, JP",Drip Sequence,6525.0,5433.0,221,24,10.86,24.58,2021
1840,Content - Case Study 2021,Content,2021-05-10,2021-06-21,APAC,"Bengaluru, IN",Case Study,10925.0,8240.0,34,6,17.65,242.35,2021
1841,Content - eBook 2021,Content,2021-03-10,2021-03-31,North America,"New York, NY",eBook,4129.0,3554.0,144,27,18.75,24.68,2021
1842,Paid Search - Google Ads 2021,Paid Search,2021-06-11,2021-07-23,APAC,"Seoul, KR",Google Ads,34621.0,27197.0,95,49,51.58,286.28,2021
1843,Paid Search - Google Ads 2021,Paid Search,2021-02-22,2021-04-12,APAC,"Singapore, SG",Google Ads,37194.0,24818.0,732,399,54.51,33.9,2021
1844,Webinar - Product Demo 2021,Webinar,2021-01-11,2021-03-08,North America,"Toronto, ON",Product Demo,49897.0,37110.0,334,174,52.1,111.11,2021
1845,Webinar - Thought Leadership 2021,Webinar,2021-09-12,2021-10-24,APAC,"Seoul, KR",Thought Leadership,47755.0,43901.0,416,184,44.23,105.53,2021
1846,SEO - Organic Search 2021,SEO,2021-10-08,2021-11-05,North America,"Dallas, TX",Organic Search,9868.0,8276.0,159,33,20.75,52.05,2021
1847,Webinar - Thought Leadership 2021,Webinar,2021-06-19,2021-07-31,EMEA,"Berlin, DE",Thought Leadership,22454.0,22294.0,186,117,62.9,119.86,2021
1848,Email - Drip Sequence 2021,Email,2021-01-26,2021-03-02,North America,"Chicago, IL",Drip Sequence,7191.0,6335.0,192,40,20.83,32.99,2021
1849,Content - Blog 2021,Content,2021-06-10,2021-07-08,EMEA,"Paris, FR",Blog,8984.0,8132.0,109,30,27.52,74.61,2021
1850,Webinar - Product Demo 2021,Webinar,2021-07-24,2021-09-18,North America,"New York, NY",Product Demo,32013.0,32013.0,558,291,52.15,57.37,2021
1851,Social - Facebook Ads 2021,Social,2021-08-04,2021-08-25,EMEA,"Berlin, DE",Facebook Ads,6946.0,6220.0,68,11,16.18,91.47,2021
1852,SEO - Organic Search 2021,SEO,2021-07-05,2021-08-23,EMEA,"London, UK",Organic Search,15189.0,12570.0,116,31,26.72,108.36,2021
1853,Display - Programmatic 2021,Display,2021-04-14,2021-05-05,EMEA,"Dublin, IE",Programmatic,23984.0,23096.0,41,3,7.32,563.32,2021
1854,Paid Search - Bing Ads 2021,Paid Search,2021-01-09,2021-03-06,EMEA,"Paris, FR",Bing Ads,55891.0,48165.0,192,85,44.27,250.86,2021
1855,Email - Drip Sequence 2021,Email,2021-04-30,2021-05-28,North America,"Toronto, ON",Drip Sequence,4885.0,4217.0,123,13,10.57,34.28,2021
1856,Webinar - Thought Leadership 2021,Webinar,2021-04-13,2021-04-27,North America,"New York, NY",Thought Leadership,48347.0,47704.0,504,288,57.14,94.65,2021
1857,Email - Drip Sequence 2021,Email,2021-07-29,2021-09-02,North America,"Toronto, ON",Drip Sequence,2332.0,1867.0,138,34,24.64,13.53,2021
1858,Webinar - Thought Leadership 2021,Webinar,2021-04-09,2021-05-28,North America,"Dallas, TX",Thought Leadership,45904.0,45904.0,609,272,44.66,75.38,2021
1859,Referral - Partner Program 2021,Referral,2021-10-26,2021-11-16,EMEA,"Paris, FR",Partner Program,4218.0,4218.0,424,127,29.95,9.95,2021
1860,SEO - Organic Search 2021,SEO,2021-06-15,2021-08-10,APAC,"Sydney, AU",Organic Search,6906.0,6017.0,136,20,14.71,44.24,2021
1861,Paid Search - Bing Ads 2021,Paid Search,2021-11-17,2021-12-29,EMEA,"London, UK",Bing Ads,57146.0,53875.0,110,37,33.64,489.77,2021
1862,SEO - Organic Search 2021,SEO,2021-01-28,2021-03-11,EMEA,"London, UK",Organic Search,6285.0,6285.0,260,73,28.08,24.17,2021
1863,Referral - Partner Program 2021,Referral,2021-03-10,2021-03-24,North America,"San Jose, CA",Partner Program,1173.0,1173.0,264,107,40.53,4.44,2021
1864,Webinar - Product Demo 2021,Webinar,2021-06-10,2021-08-05,North America,"New York, NY",Product Demo,46445.0,39294.0,654,391,59.79,60.08,2021
1865,Webinar - Thought Leadership 2021,Webinar,2021-01-27,2021-02-24,EMEA,"Dublin, IE",Thought Leadership,43638.0,40773.0,548,361,65.88,74.4,2021
1866,Display - Retargeting 2021,Display,2021-01-20,2021-03-17,EMEA,"Dublin, IE",Retargeting,25475.0,25475.0,16,2,12.5,1592.19,2021
1867,Social - LinkedIn Ads 2021,Social,2021-01-01,2021-01-29,APAC,"Seoul, KR",LinkedIn Ads,9868.0,9788.0,54,10,18.52,181.26,2021
1868,Webinar - Product Demo 2021,Webinar,2021-04-04,2021-05-16,North America,"Toronto, ON",Product Demo,12017.0,11726.0,769,413,53.71,15.25,2021
1869,Display - Programmatic 2021,Display,2021-04-14,2021-06-02,APAC,"Bengaluru, IN",Programmatic,7211.0,6052.0,34,2,5.88,178.0,2021
1870,Webinar - Thought Leadership 2021,Webinar,2021-02-08,2021-02-22,EMEA,"Paris, FR",Thought Leadership,24591.0,19547.0,257,106,41.25,76.06,2021
1871,Content - Case Study 2021,Content,2021-03-18,2021-04-22,North America,"Toronto, ON",Case Study,10135.0,9475.0,64,11,17.19,148.05,2021
1872,Webinar - Product Demo 2021,Webinar,2021-07-27,2021-08-10,APAC,"Tokyo, JP",Product Demo,33831.0,29232.0,160,83,51.88,182.7,2021
1873,Social - LinkedIn Ads 2021,Social,2021-01-29,2021-03-26,EMEA,"Dublin, IE",LinkedIn Ads,20092.0,12184.0,33,4,12.12,369.21,2021
1874,Email - Drip Sequence 2021,Email,2021-10-06,2021-10-20,North America,"Dallas, TX",Drip Sequence,5050.0,4186.0,289,41,14.19,14.48,2021
1875,Email - Newsletter 2021,Email,2021-05-31,2021-07-19,North America,"Chicago, IL",Newsletter,3773.0,3017.0,375,53,14.13,8.05,2021
1876,Referral - Partner Program 2021,Referral,2021-07-08,2021-08-26,North America,"New York, NY",Partner Program,1554.0,1225.0,268,93,34.7,4.57,2021
1877,Paid Search - Google Ads 2021,Paid Search,2021-12-07,2021-12-31,APAC,"Singapore, SG",Google Ads,22478.0,22478.0,149,63,42.28,150.86,2021
1878,Email - Drip Sequence 2021,Email,2021-03-21,2021-05-16,EMEA,"Berlin, DE",Drip Sequence,3295.0,3146.0,321,79,24.61,9.8,2021
1879,SEO - Organic Search 2021,SEO,2021-08-16,2021-08-30,North America,"Toronto, ON",Organic Search,14503.0,11267.0,143,23,16.08,78.79,2021
1880,Content - eBook 2021,Content,2021-04-02,2021-05-14,North America,"Chicago, IL",eBook,7924.0,5122.0,140,39,27.86,36.59,2021
1881,Content - Case Study 2021,Content,2021-08-25,2021-09-15,EMEA,"Berlin, DE",Case Study,12336.0,9548.0,221,59,26.7,43.2,2021
1882,Email - Drip Sequence 2021,Email,2021-01-31,2021-02-28,North America,"San Jose, CA",Drip Sequence,7086.0,5802.0,253,30,11.86,22.93,2021
1883,Webinar - Thought Leadership 2021,Webinar,2021-04-19,2021-06-14,North America,"Chicago, IL",Thought Leadership,24837.0,20081.0,1142,483,42.29,17.58,2021
1884,Referral - Partner Program 2021,Referral,2021-02-06,2021-02-27,APAC,"Seoul, KR",Partner Program,136.0,121.0,449,224,49.89,0.27,2021
1885,Paid Search - Google Ads 2021,Paid Search,2021-10-14,2021-10-28,North America,"Chicago, IL",Google Ads,64527.0,59268.0,216,81,37.5,274.39,2021
1886,SEO - Organic Search 2021,SEO,2021-04-11,2021-05-23,North America,"Chicago, IL",Organic Search,7510.0,7093.0,19,3,15.79,373.32,2021
1887,Webinar - Product Demo 2021,Webinar,2021-11-02,2021-12-21,EMEA,"Berlin, DE",Product Demo,42826.0,38094.0,341,142,41.64,111.71,2021
1888,Social - Facebook Ads 2021,Social,2021-05-19,2021-06-30,North America,"Toronto, ON",Facebook Ads,8345.0,4690.0,141,27,19.15,33.26,2021
1889,Content - eBook 2021,Content,2021-11-19,2021-12-31,EMEA,"Paris, FR",eBook,12126.0,11439.0,182,30,16.48,62.85,2021
1890,Social - Facebook Ads 2021,Social,2021-06-20,2021-08-15,APAC,"Sydney, AU",Facebook Ads,10330.0,10243.0,213,34,15.96,48.09,2021
1891,Webinar - Product Demo 2021,Webinar,2021-09-17,2021-10-22,North America,"San Jose, CA",Product Demo,36567.0,30909.0,206,88,42.72,150.04,2021
1892,Paid Search - Google Ads 2021,Paid Search,2021-12-19,2021-12-31,EMEA,"Berlin, DE",Google Ads,71952.0,53278.0,309,184,59.55,172.42,2021
1893,Content - Blog 2021,Content,2021-01-12,2021-02-23,EMEA,"Berlin, DE",Blog,4857.0,4465.0,69,14,20.29,64.71,2021
1894,Webinar - Thought Leadership 2021,Webinar,2021-08-10,2021-09-14,EMEA,"London, UK",Thought Leadership,31133.0,24082.0,465,199,42.8,51.79,2021
1895,Social - X Promoted 2021,Social,2021-08-17,2021-10-05,North America,"New York, NY",X Promoted,6812.0,6812.0,121,16,13.22,56.3,2021
1896,Paid Search - Google Ads 2021,Paid Search,2021-11-17,2021-12-08,APAC,"Bengaluru, IN",Google Ads,20555.0,15595.0,534,324,60.67,29.2,2021
1897,Paid Search - Bing Ads 2021,Paid Search,2021-08-22,2021-09-19,North America,"San Jose, CA",Bing Ads,49242.0,49242.0,453,204,45.03,108.7,2021
1898,Paid Search - Google Ads 2021,Paid Search,2021-10-07,2021-10-28,North America,"Chicago, IL",Google Ads,38549.0,24021.0,349,143,40.97,68.83,2021
1899,SEO - Organic Search 2021,SEO,2021-11-24,2021-12-31,EMEA,"Paris, FR",Organic Search,19398.0,14473.0,159,29,18.24,91.03,2021
1900,SEO - Organic Search 2021,SEO,2021-04-02,2021-05-28,EMEA,"Paris, FR",Organic Search,19182.0,13065.0,163,31,19.02,80.15,2021
1901,Webinar - Product Demo 2021,Webinar,2021-01-07,2021-02-25,APAC,"Seoul, KR",Product Demo,43988.0,40295.0,589,255,43.29,68.41,2021
1902,Webinar - Product Demo 2021,Webinar,2021-12-26,2021-12-31,EMEA,"Amsterdam, NL",Product Demo,47279.0,47279.0,404,176,43.56,117.03,2021
1903,Events - Trade Show 2021,Events,2021-08-22,2021-08-29,EMEA,"Dublin, IE",Trade Show,14195.0,10969.0,562,150,26.69,19.52,2021
1904,Webinar - Product Demo 2021,Webinar,2021-04-14,2021-05-05,North America,"Chicago, IL",Product Demo,11214.0,9360.0,350,184,52.57,26.74,2021
1905,Email - Drip Sequence 2021,Email,2021-09-15,2021-10-20,APAC,"Tokyo, JP",Drip Sequence,6304.0,6304.0,274,52,18.98,23.01,2021
1906,Webinar - Product Demo 2021,Webinar,2021-08-10,2021-08-31,North America,"Dallas, TX",Product Demo,29026.0,29026.0,702,442,62.96,41.35,2021
1907,Social - LinkedIn Ads 2021,Social,2021-06-04,2021-06-18,EMEA,"Berlin, DE",LinkedIn Ads,28027.0,25562.0,89,11,12.36,287.21,2021
1908,Content - eBook 2021,Content,2021-09-21,2021-10-05,North America,"Dallas, TX",eBook,10777.0,7843.0,57,14,24.56,137.6,2021
1909,SEO - Organic Search 2021,SEO,2021-10-29,2021-12-17,North America,"Toronto, ON",Organic Search,17266.0,17266.0,79,19,24.05,218.56,2021
1910,Email - Newsletter 2021,Email,2021-02-07,2021-03-28,North America,"Chicago, IL",Newsletter,6516.0,5680.0,434,101,23.27,13.09,2021
1911,Social - Facebook Ads 2021,Social,2021-11-04,2021-12-23,North America,"Toronto, ON",Facebook Ads,15972.0,10005.0,143,27,18.88,69.97,2021
1912,Content - Blog 2021,Content,2021-07-05,2021-08-16,North America,"Dallas, TX",Blog,8316.0,6191.0,24,4,16.67,257.96,2021
1913,Social - Facebook Ads 2021,Social,2021-01-10,2021-01-24,EMEA,"Berlin, DE",Facebook Ads,5417.0,5417.0,92,10,10.87,58.88,2021
1914,Webinar - Thought Leadership 2021,Webinar,2021-06-26,2021-07-10,North America,"New York, NY",Thought Leadership,23322.0,18579.0,555,245,44.14,33.48,2021
1915,Social - LinkedIn Ads 2021,Social,2021-09-10,2021-10-29,North America,"Toronto, ON",LinkedIn Ads,5779.0,3865.0,286,57,19.93,13.51,2021
1916,Paid Search - Bing Ads 2021,Paid Search,2021-12-09,2021-12-31,North America,"San Jose, CA",Bing Ads,52563.0,45757.0,196,65,33.16,233.45,2021
1917,Social - Facebook Ads 2021,Social,2021-02-24,2021-04-21,EMEA,"Amsterdam, NL",Facebook Ads,14065.0,12900.0,37,6,16.22,348.65,2021
1918,SEO - Organic Search 2021,SEO,2021-11-29,2021-12-31,EMEA,"London, UK",Organic Search,10494.0,6428.0,195,33,16.92,32.96,2021
1919,SEO - Organic Search 2021,SEO,2021-05-23,2021-07-18,North America,"Chicago, IL",Organic Search,5743.0,4935.0,354,80,22.6,13.94,2021
1920,Webinar - Thought Leadership 2021,Webinar,2021-01-23,2021-03-13,EMEA,"Dublin, IE",Thought Leadership,27740.0,27487.0,666,291,43.69,41.27,2021
1921,Paid Search - Google Ads 2021,Paid Search,2021-10-26,2021-11-09,North America,"Toronto, ON",Google Ads,70546.0,56806.0,656,327,49.85,86.59,2021
1922,Social - Facebook Ads 2021,Social,2021-04-19,2021-06-14,APAC,"Singapore, SG",Facebook Ads,28004.0,28004.0,137,28,20.44,204.41,2021
1923,Display - Retargeting 2021,Display,2021-10-25,2021-11-29,North America,"San Jose, CA",Retargeting,34885.0,27914.0,74,9,12.16,377.22,2021
1924,Paid Search - Google Ads 2021,Paid Search,2021-03-05,2021-04-02,North America,"Toronto, ON",Google Ads,44829.0,33936.0,96,40,41.67,353.5,2021
1925,SEO - Organic Search 2021,SEO,2021-04-10,2021-05-01,EMEA,"Dublin, IE",Organic Search,17190.0,15272.0,178,26,14.61,85.8,2021
1926,Referral - Partner Program 2021,Referral,2021-06-25,2021-07-30,EMEA,"Paris, FR",Partner Program,3174.0,3112.0,638,224,35.11,4.88,2021
1927,Email - Drip Sequence 2021,Email,2021-07-01,2021-07-15,EMEA,"Amsterdam, NL",Drip Sequence,3341.0,3162.0,236,39,16.53,13.4,2021
1928,SEO - Organic Search 2021,SEO,2021-09-01,2021-10-20,EMEA,"Berlin, DE",Organic Search,11732.0,11732.0,75,17,22.67,156.43,2021
1929,Paid Search - Bing Ads 2021,Paid Search,2021-10-06,2021-10-20,APAC,"Seoul, KR",Bing Ads,23385.0,19691.0,289,157,54.33,68.13,2021
1930,Social - Facebook Ads 2021,Social,2021-01-08,2021-02-05,APAC,"Bengaluru, IN",Facebook Ads,7835.0,6319.0,315,54,17.14,20.06,2021
1931,Webinar - Product Demo 2021,Webinar,2021-05-03,2021-06-21,North America,"Toronto, ON",Product Demo,50098.0,50098.0,280,150,53.57,178.92,2021
1932,Email - Drip Sequence 2021,Email,2021-11-08,2021-12-31,EMEA,"Amsterdam, NL",Drip Sequence,5189.0,4518.0,273,55,20.15,16.55,2021
1933,Social - X Promoted 2021,Social,2021-06-07,2021-06-21,North America,"San Jose, CA",X Promoted,14018.0,11142.0,294,68,23.13,37.9,2021
1934,Email - Drip Sequence 2021,Email,2021-08-07,2021-09-04,APAC,"Tokyo, JP",Drip Sequence,6290.0,6290.0,78,19,24.36,80.64,2021
1935,Paid Search - Google Ads 2021,Paid Search,2021-07-09,2021-09-03,North America,"Dallas, TX",Google Ads,50282.0,50282.0,236,86,36.44,213.06,2021
1936,Webinar - Product Demo 2021,Webinar,2021-10-02,2021-10-30,North America,"New York, NY",Product Demo,20420.0,19697.0,425,199,46.82,46.35,2021
1937,Social - X Promoted 2021,Social,2021-08-25,2021-09-15,EMEA,"Dublin, IE",X Promoted,22261.0,17649.0,49,6,12.24,360.18,2021
1938,Webinar - Thought Leadership 2021,Webinar,2021-01-24,2021-03-21,EMEA,"Berlin, DE",Thought Leadership,35112.0,28403.0,451,175,38.8,62.98,2021
1939,Referral - Partner Program 2021,Referral,2021-01-12,2021-02-09,North America,"Dallas, TX",Partner Program,4542.0,3684.0,880,325,36.93,4.19,2021
1940,Social - X Promoted 2021,Social,2021-08-17,2021-10-12,North America,"New York, NY",X Promoted,9439.0,9383.0,180,41,22.78,52.13,2021
1941,Email - Newsletter 2021,Email,2021-12-25,2021-12-31,EMEA,"Amsterdam, NL",Newsletter,5384.0,4331.0,265,43,16.23,16.34,2021
1942,Paid Search - Bing Ads 2021,Paid Search,2021-01-16,2021-03-13,EMEA,"London, UK",Bing Ads,65092.0,65092.0,224,130,58.04,290.59,2021
1943,Webinar - Thought Leadership 2021,Webinar,2021-10-24,2021-12-12,EMEA,"Paris, FR",Thought Leadership,26956.0,23199.0,398,261,65.58,58.29,2021
1944,SEO - Organic Search 2021,SEO,2021-12-25,2021-12-31,North America,"Chicago, IL",Organic Search,10906.0,10009.0,103,21,20.39,97.17,2021
1945,Paid Search - Google Ads 2021,Paid Search,2021-06-02,2021-06-16,EMEA,"Amsterdam, NL",Google Ads,58014.0,55973.0,641,357,55.69,87.32,2021
1946,Webinar - Thought Leadership 2021,Webinar,2021-11-29,2021-12-31,North America,"Dallas, TX",Thought Leadership,39011.0,33023.0,219,100,45.66,150.79,2021
1947,Paid Search - Bing Ads 2021,Paid Search,2021-03-27,2021-05-08,APAC,"Singapore, SG",Bing Ads,43704.0,30811.0,309,135,43.69,99.71,2021
1948,Paid Search - Google Ads 2021,Paid Search,2021-05-29,2021-07-10,North America,"New York, NY",Google Ads,66197.0,63821.0,513,195,38.01,124.41,2021
1949,Content - Case Study 2021,Content,2021-12-03,2021-12-31,North America,"New York, NY",Case Study,4069.0,3171.0,69,13,18.84,45.96,2021
1950,Paid Search - Google Ads 2021,Paid Search,2021-12-10,2021-12-31,North America,"New York, NY",Google Ads,64504.0,44799.0,457,157,34.35,98.03,2021
1951,Email - Drip Sequence 2021,Email,2021-08-06,2021-09-17,North America,"New York, NY",Drip Sequence,8554.0,7161.0,193,29,15.03,37.1,2021
1952,Display - Programmatic 2021,Display,2021-11-15,2021-11-29,EMEA,"Berlin, DE",Programmatic,33205.0,28729.0,84,9,10.71,342.01,2021
1953,Content - Case Study 2021,Content,2021-12-06,2021-12-31,North America,"San Jose, CA",Case Study,6768.0,6080.0,39,10,25.64,155.9,2021
1954,Events - Field Event 2021,Events,2021-12-22,2021-12-31,APAC,"Seoul, KR",Field Event,2934.0,2721.0,148,51,34.46,18.39,2021
1955,Webinar - Thought Leadership 2021,Webinar,2021-03-29,2021-04-12,EMEA,"Berlin, DE",Thought Leadership,25438.0,23921.0,579,294,50.78,41.31,2021
1956,Webinar - Thought Leadership 2021,Webinar,2021-09-03,2021-10-01,North America,"Toronto, ON",Thought Leadership,29920.0,29920.0,673,349,51.86,44.46,2021
1957,Social - X Promoted 2021,Social,2021-10-19,2021-11-23,North America,"New York, NY",X Promoted,15014.0,13340.0,392,47,11.99,34.03,2021
1958,Social - Facebook Ads 2021,Social,2021-07-20,2021-09-14,EMEA,"Dublin, IE",Facebook Ads,29374.0,27460.0,64,11,17.19,429.06,2021
1959,SEO - Organic Search 2021,SEO,2021-11-19,2021-12-31,APAC,"Singapore, SG",Organic Search,10322.0,8014.0,84,13,15.48,95.4,2021
1960,Paid Search - Google Ads 2021,Paid Search,2021-02-26,2021-03-19,EMEA,"Paris, FR",Google Ads,31249.0,22356.0,172,87,50.58,129.98,2021
1961,Referral - Partner Program 2021,Referral,2021-02-12,2021-03-05,EMEA,"Berlin, DE",Partner Program,2886.0,2553.0,324,134,41.36,7.88,2021
1962,SEO - Organic Search 2021,SEO,2021-09-14,2021-10-12,EMEA,"Dublin, IE",Organic Search,8969.0,7073.0,213,52,24.41,33.21,2021
1963,Email - Drip Sequence 2021,Email,2021-03-23,2021-04-06,APAC,"Tokyo, JP",Drip Sequence,3309.0,2928.0,234,22,9.4,12.51,2021
1964,Social - X Promoted 2021,Social,2021-12-17,2021-12-31,North America,"Dallas, TX",X Promoted,18772.0,18657.0,83,16,19.28,224.78,2021
1965,Paid Search - Google Ads 2021,Paid Search,2021-03-16,2021-04-13,North America,"Dallas, TX",Google Ads,45762.0,37579.0,678,305,44.99,55.43,2021
1966,Paid Search - Bing Ads 2021,Paid Search,2021-02-11,2021-03-18,EMEA,"Berlin, DE",Bing Ads,54076.0,50975.0,741,410,55.33,68.79,2021
1967,SEO - Organic Search 2021,SEO,2021-02-25,2021-04-08,North America,"Dallas, TX",Organic Search,11777.0,8858.0,237,58,24.47,37.38,2021
1968,Paid Search - Bing Ads 2021,Paid Search,2021-11-04,2021-12-02,EMEA,"Paris, FR",Bing Ads,31656.0,27715.0,139,73,52.52,199.39,2021
1969,Paid Search - Google Ads 2021,Paid Search,2021-06-17,2021-07-29,APAC,"Seoul, KR",Google Ads,44003.0,40007.0,515,298,57.86,77.68,2021
1970,Content - Case Study 2021,Content,2021-10-26,2021-12-21,EMEA,"Berlin, DE",Case Study,11837.0,7429.0,268,75,27.99,27.72,2021
1971,Content - Case Study 2021,Content,2021-07-30,2021-09-17,EMEA,"Paris, FR",Case Study,6196.0,5434.0,122,16,13.11,44.54,2021
1972,SEO - Organic Search 2021,SEO,2021-06-10,2021-07-01,APAC,"Tokyo, JP",Organic Search,18085.0,14032.0,31,8,25.81,452.65,2021
